userId,history_len,drift,focus,maturity,freshness,w_ncf,w_tr,w_gen,static_rank,damr_rank,static_hit,damr_hit,static_ndcg,damr_ndcg
36800,209,0.0167,0.1957,1.0,0.8003,0.7003105282783508,0.206788569688797,0.09290085732936859,73,45,0,0,0.0,0.0
39158,33,0.2894,0.3644,0.607,0.1534,0.4595441520214081,0.3273788392543793,0.21307708323001862,65,66,0,0,0.0,0.0
21116,39,0.1522,0.4962,0.6956,0.3154,0.5524685382843018,0.24998465180397034,0.1975467950105667,12,23,0,0,0.0,0.0
29407,18,0.3044,0.4926,0.5552,0.0821,0.4298151731491089,0.32227277755737305,0.24791210889816284,45,43,0,0,0.0,0.0
33279,71,0.1428,0.2409,0.7928,0.5057,0.5898380875587463,0.26783496141433716,0.1423269659280777,9,37,1,0,0.3010299956639812,0.0
28347,29,0.1492,0.5178,0.6413,0.2119,0.543821394443512,0.23900006711483002,0.2171785682439804,27,10,0,1,0.0,0.2890648263178879
36010,63,0.1255,0.4424,0.7414,0.4066,0.5804982781410217,0.24359813332557678,0.1759035587310791,85,46,0,0,0.0,0.0
29597,127,0.0879,0.2906,0.9059,0.6894,0.6366119980812073,0.24329467117786407,0.12009335309267044,52,94,0,0,0.0,0.0
10607,337,0.0304,0.2132,1.0,0.8711,0.6846744418144226,0.22130602598190308,0.09401952475309372,87,11,0,0,0.0,0.0
31410,125,0.1059,0.2849,0.9089,0.6936,0.6254073977470398,0.2545853853225708,0.12000726163387299,71,2,0,1,0.0,0.6309297535714575
29849,21,0.2069,0.3684,0.5829,0.1173,0.509763240814209,0.2714286744594574,0.2188081592321396,59,54,0,0,0.0,0.0
17304,95,0.1289,0.3465,0.8399,0.589,0.5973283648490906,0.2615537941455841,0.14111793041229248,23,47,0,0,0.0,0.0
16452,28,0.2172,0.3791,0.6349,0.2005,0.5109868049621582,0.28442418575286865,0.20458893477916718,73,27,0,0,0.0,0.0
18474,26,0.2018,0.4083,0.6215,0.1771,0.5165494084358215,0.2715303301811218,0.21192023158073425,9,16,1,0,0.3010299956639812,0.0
34339,65,0.1829,0.2359,0.7842,0.4895,0.5617231130599976,0.2926689386367798,0.14560799300670624,46,7,0,1,0.0,0.3333333333333333
32034,21,0.134,0.3533,0.5649,0.0936,0.553925633430481,0.2285633534193039,0.21751099824905396,11,60,0,0,0.0,0.0
15938,76,0.1154,0.2054,0.8166,0.5488,0.6131057739257812,0.254673033952713,0.13222123682498932,37,6,0,1,0.0,0.3562071871080222
18315,132,0.0802,0.2507,0.9193,0.7074,0.6458470821380615,0.24028019607067108,0.11387276649475098,62,41,0,0,0.0,0.0
29217,46,0.0696,0.2913,0.726,0.376,0.6262322068214417,0.21479076147079468,0.15897712111473083,47,27,0,0,0.0,0.0
5087,24,0.1912,0.4859,0.5993,0.1413,0.5123463869094849,0.25854867696762085,0.2291048914194107,15,5,0,1,0.0,0.38685280723454163
19025,25,0.1058,0.5461,0.6144,0.1653,0.5627878904342651,0.21111559867858887,0.2260964810848236,12,35,0,0,0.0,0.0
15622,96,0.0444,0.3376,0.8607,0.6227,0.6553133130073547,0.21424420177936554,0.13044248521327972,8,30,1,0,0.31546487678572877,0.0
18094,34,0.1795,0.4349,0.6704,0.2662,0.5363754034042358,0.264549195766449,0.19907532632350922,42,47,0,0,0.0,0.0
22307,21,0.14,0.552,0.5829,0.1173,0.534477949142456,0.225178524851799,0.2403435856103897,21,24,0,0,0.0,0.0
21263,42,0.3638,0.3582,0.6349,0.2005,0.4131563603878021,0.38415616750717163,0.20268745720386505,92,24,0,0,0.0,0.0
35485,29,0.2394,0.4446,0.6413,0.2119,0.4916815757751465,0.2963005602359772,0.21201781928539276,26,12,0,0,0.0,0.0
5265,62,0.3218,0.3519,0.6859,0.2963,0.44756487011909485,0.36530202627182007,0.18713316321372986,12,9,0,1,0.0,0.3010299956639812
9178,57,0.1428,0.239,0.7656,0.4541,0.5872179269790649,0.26420333981513977,0.14857874810695648,8,7,1,1,0.31546487678572877,0.3333333333333333
10029,36,0.0569,0.4779,0.6809,0.2865,0.6112566590309143,0.19703669846057892,0.1917065978050232,4,27,1,0,0.43067655807339306,0.0
15419,43,0.2038,0.3763,0.6593,0.2451,0.5236466526985168,0.2801373600959778,0.19621600210666656,75,51,0,0,0.0,0.0
25435,22,0.1321,0.4113,0.545,0.0709,0.5446795225143433,0.22377264499664307,0.23154786229133606,49,77,0,0,0.0,0.0
10152,33,0.2327,0.4378,0.6649,0.2557,0.5000112652778625,0.2965226471424103,0.20346614718437195,29,20,0,0,0.0,0.0
14286,66,0.0763,0.3584,0.79,0.5004,0.6247727870941162,0.22457754611968994,0.15064966678619385,19,34,0,0,0.0,0.0
4182,20,0.2996,0.5814,0.5649,0.0936,0.4271974563598633,0.31470298767089844,0.2580995559692383,73,86,0,0,0.0,0.0
27608,71,0.0361,0.2895,0.8064,0.5306,0.6568427085876465,0.2061445415019989,0.13701269030570984,7,47,1,0,0.3333333333333333,0.0
27106,124,0.0476,0.2123,0.9089,0.6936,0.667631208896637,0.221609964966774,0.11075881123542786,21,23,0,0,0.0,0.0
21987,44,0.0725,0.3132,0.7136,0.3512,0.6210769414901733,0.21413099765777588,0.1647919863462448,78,47,0,0,0.0,0.0
35668,21,0.3694,0.4892,0.5741,0.1054,0.3916681706905365,0.3682705760002136,0.2400612235069275,84,5,0,1,0.0,0.38685280723454163
30835,962,0.0176,0.1967,1.0,0.9523,0.6861346364021301,0.22264906764030457,0.09121622890233994,23,15,0,0,0.0,0.0
27674,25,0.2896,0.5984,0.6144,0.1653,0.44137224555015564,0.31503748893737793,0.24359028041362762,9,26,1,0,0.3010299956639812,0.0
4054,475,0.0247,0.1304,1.0,0.9079,0.6890175342559814,0.2231847196817398,0.08779773861169815,71,5,0,1,0.0,0.38685280723454163
13801,25,0.33,0.6297,0.5993,0.1413,0.41015884280204773,0.33644258975982666,0.2533985376358032,82,23,0,0,0.0,0.0
27906,163,0.1036,0.2505,0.9582,0.7548,0.6357488632202148,0.2560228407382965,0.10822827368974686,11,15,0,0,0.0,0.0
25874,46,0.1133,0.3349,0.7002,0.3247,0.5918328762054443,0.234153613448143,0.17401359975337982,98,38,0,0,0.0,0.0
38389,54,0.175,0.1878,0.7556,0.4346,0.5677775740623474,0.28487566113471985,0.14734674990177155,2,7,1,1,0.6309297535714575,0.3333333333333333
1183,47,0.0565,0.2766,0.726,0.376,0.6354730129241943,0.208192378282547,0.15633459389209747,92,14,0,0,0.0,0.0
37834,190,0.1552,0.2057,0.9844,0.783,0.6061475276947021,0.2912396490573883,0.10261277854442596,10,22,1,0,0.2890648263178879,0.0
25229,78,0.1366,0.2034,0.8239,0.5616,0.5996755957603455,0.26877424120903015,0.1315501183271408,44,47,0,0,0.0,0.0
31581,92,0.0763,0.357,0.8485,0.6031,0.6322686672210693,0.23066522181034088,0.13706611096858978,93,11,0,0,0.0,0.0
392,19,0.0942,0.4062,0.5649,0.0936,0.5731066465377808,0.2057279795408249,0.22116538882255554,18,20,0,0,0.0,0.0
23338,700,0.0424,0.1684,1.0,0.87,0.6794574856758118,0.2288890928030014,0.09165334701538086,20,62,0,0,0.0,0.0
19866,171,0.0307,0.2491,0.9662,0.7638,0.6840122938156128,0.21321238577365875,0.10277528315782547,44,13,0,0,0.0,0.0
25897,744,0.054,0.1972,1.0,0.911,0.6666555404663086,0.23970676958560944,0.09363764524459839,8,23,1,0,0.31546487678572877,0.0
27859,21,0.1862,0.4256,0.5741,0.1054,0.5160627961158752,0.25555339455604553,0.22838377952575684,60,2,0,1,0.0,0.6309297535714575
35385,174,0.0551,0.3003,0.9616,0.7588,0.6651367545127869,0.22596624493598938,0.10889691114425659,42,24,0,0,0.0,0.0
35874,169,0.0709,0.2306,0.9662,0.7638,0.6596091985702515,0.23666852712631226,0.1037222370505333,4,33,1,0,0.43067655807339306,0.0
14693,114,0.0748,0.1721,0.8931,0.6715,0.6506066918373108,0.2373814880847931,0.11201181262731552,66,32,0,0,0.0,0.0
32263,55,0.0481,0.2378,0.7556,0.4346,0.6472123861312866,0.2082725614309311,0.1445150375366211,3,2,1,1,0.5,0.6309297535714575
14622,21,0.0915,0.4161,0.5741,0.1054,0.5758597254753113,0.20471465587615967,0.21942557394504547,50,28,0,0,0.0,0.0
18159,24,0.255,0.4019,0.607,0.1534,0.47953546047210693,0.30286914110183716,0.21759527921676636,1,2,1,1,1.0,0.6309297535714575
28971,22,0.3709,0.401,0.5912,0.1293,0.3998507857322693,0.3781929016113281,0.221956267952919,14,7,0,1,0.0,0.3333333333333333
40536,392,0.0477,0.238,1.0,0.8665,0.6728515625,0.2304232269525528,0.09672518074512482,3,5,1,1,0.5,0.38685280723454163
1789,110,0.0892,0.2834,0.8829,0.6567,0.6331853270530701,0.2427922487258911,0.12402239441871643,24,35,0,0,0.0,0.0
25842,64,0.0887,0.3736,0.7871,0.495,0.6153792142868042,0.23080003261566162,0.1538207083940506,9,16,1,0,0.3010299956639812,0.0
22327,63,0.0821,0.2712,0.7624,0.4477,0.6243202686309814,0.22684262692928314,0.1488371193408966,33,46,0,0,0.0,0.0
26846,304,0.0267,0.1939,1.0,0.8585,0.6891162395477295,0.2182198315858841,0.09266389161348343,93,47,0,0,0.0,0.0
11015,25,0.2621,0.4999,0.6144,0.1653,0.46778562664985657,0.303251713514328,0.228962704539299,27,49,0,0,0.0,0.0
30939,552,0.0522,0.1884,1.0,0.9162,0.6677698493003845,0.23934514820575714,0.09288503229618073,53,38,0,0,0.0,0.0
8448,45,0.1663,0.2674,0.7092,0.3425,0.5634711980819702,0.2693062424659729,0.16722247004508972,15,34,0,0,0.0,0.0
41261,131,0.1414,0.172,0.9178,0.7055,0.6086795330047607,0.28056207299232483,0.11075837910175323,6,8,1,1,0.3562071871080222,0.31546487678572877
1645,368,0.0264,0.1601,1.0,0.8822,0.6888542175292969,0.22102871537208557,0.09011697769165039,43,14,0,0,0.0,0.0
26190,18,0.3672,0.4768,0.545,0.0709,0.3886728584766388,0.3635878562927246,0.2477393001317978,25,79,0,0,0.0,0.0
38963,40,0.1411,0.3981,0.7002,0.3247,0.5686617493629456,0.24797770380973816,0.18336063623428345,19,49,0,0,0.0,0.0
37145,40,0.1259,0.3185,0.6956,0.3154,0.5844936370849609,0.2412174493074417,0.17428900301456451,48,53,0,0,0.0,0.0
1665,74,0.0774,0.25,0.8038,0.5258,0.6335572004318237,0.22957578301429749,0.13686694204807281,17,15,0,0,0.0,0.0
5552,67,0.1885,0.226,0.7842,0.4895,0.5584490299224854,0.2967221736907959,0.14482879638671875,77,81,0,0,0.0,0.0
28470,29,0.1795,0.4148,0.6349,0.2005,0.5327253341674805,0.25986936688423157,0.20740532875061035,79,76,0,0,0.0,0.0
8992,21,0.1289,0.4448,0.5829,0.1173,0.5521326661109924,0.2237526923418045,0.2241145670413971,58,78,0,0,0.0,0.0
30556,316,0.0394,0.2182,1.0,0.8251,0.6829502582550049,0.22161130607128143,0.0954383909702301,32,33,0,0,0.0,0.0
12115,22,0.2439,0.583,0.5912,0.1293,0.4679145812988281,0.2837514579296112,0.24833402037620544,33,10,0,1,0.0,0.2890648263178879
3088,44,0.1268,0.2989,0.7178,0.3596,0.588210940361023,0.24566003680229187,0.1661289930343628,51,75,0,0,0.0,0.0
17377,98,0.101,0.4096,0.8645,0.6288,0.6147105097770691,0.24515102803707123,0.1401384025812149,55,2,0,1,0.0,0.6309297535714575
39729,103,0.216,0.2705,0.8758,0.646,0.5450509190559387,0.32550641894340515,0.12944269180297852,9,12,1,0,0.3010299956639812,0.0
21754,82,0.1006,0.3992,0.8286,0.5698,0.611011266708374,0.24171477556228638,0.1472739279270172,74,62,0,0,0.0,0.0
14145,67,0.1402,0.4001,0.7928,0.5057,0.5803914666175842,0.2611580789089203,0.15845045447349548,50,49,0,0,0.0,0.0
30145,26,0.2634,0.3036,0.607,0.1534,0.48188191652297974,0.31343188881874084,0.2046862095594406,59,53,0,0,0.0,0.0
21732,185,0.0897,0.1493,0.9781,0.7766,0.6532325148582458,0.24986135959625244,0.09690607339143753,2,13,1,0,0.6309297535714575,0.0
22405,21,0.2091,0.3819,0.5741,0.1054,0.5053560137748718,0.2711348235607147,0.22350911796092987,90,32,0,0,0.0,0.0
39161,46,0.1016,0.3655,0.726,0.376,0.6001421213150024,0.23023706674575806,0.1696208268404007,2,5,1,1,0.6309297535714575,0.38685280723454163
18521,32,0.1958,0.3836,0.5649,0.0936,0.5118632912635803,0.2622086703777313,0.22592805325984955,19,36,0,0,0.0,0.0
27989,30,0.0727,0.5547,0.6475,0.2231,0.5884085297584534,0.1981995701789856,0.21339191496372223,93,16,0,0,0.0,0.0
16802,73,0.0512,0.2904,0.8064,0.5306,0.6475009322166443,0.21424135565757751,0.138257697224617,4,1,1,1,0.43067655807339306,1.0
5382,38,0.1181,0.4479,0.6908,0.306,0.5778480768203735,0.23163525760173798,0.19051672518253326,66,95,0,0,0.0,0.0
31130,92,0.0523,0.2523,0.8547,0.6132,0.6553165316581726,0.22005364298820496,0.12462975829839706,50,93,0,0,0.0,0.0
1176,112,0.1265,0.1857,0.8914,0.6691,0.6150596737861633,0.2689034342765808,0.11603691428899765,10,62,1,0,0.2890648263178879,0.0
40953,27,0.2316,0.2516,0.6215,0.1771,0.5097050666809082,0.2973872721195221,0.19290758669376373,25,26,0,0,0.0,0.0
3255,225,0.0981,0.2612,1.0,0.815,0.6434838771820068,0.25487926602363586,0.1016368418931961,62,33,0,0,0.0,0.0
23253,148,0.1054,0.2459,0.9345,0.7268,0.6314666867256165,0.2564588487148285,0.11207453906536102,49,8,0,1,0.0,0.31546487678572877
14957,262,0.0997,0.2723,1.0,0.8119,0.6421303153038025,0.25529614090919495,0.10257355123758316,86,72,0,0,0.0,0.0
4476,198,0.1277,0.211,0.9318,0.7234,0.617859959602356,0.2713351547718048,0.11080487072467804,70,50,0,0,0.0,0.0
2519,384,0.0455,0.2036,1.0,0.8872,0.6740955710411072,0.23194141685962677,0.09396296739578247,99,22,0,0,0.0,0.0
1927,56,0.1657,0.302,0.7624,0.4477,0.5669457912445068,0.27601540088653564,0.15703874826431274,6,30,1,0,0.3562071871080222,0.0
16459,44,0.2304,0.5173,0.7178,0.3596,0.5017377734184265,0.301129549741745,0.19713260233402252,42,42,0,0,0.0,0.0
13254,24,0.1503,0.3808,0.5912,0.1293,0.5466458797454834,0.23889264464378357,0.21446149051189423,70,63,0,0,0.0,0.0
1231,21,0.2221,0.4676,0.5741,0.1054,0.4891190528869629,0.27463939785957336,0.23624159395694733,77,94,0,0,0.0,0.0
10123,239,0.0315,0.2224,1.0,0.8063,0.6893393397331238,0.2151438295841217,0.0955168604850769,48,8,0,1,0.0,0.31546487678572877
15892,100,0.1408,0.2037,0.8665,0.6318,0.601316511631012,0.27570855617523193,0.12297491729259491,69,25,0,0,0.0,0.0
8344,61,0.0559,0.3664,0.7782,0.4782,0.6354036331176758,0.21183621883392334,0.15276019275188446,15,18,0,0,0.0,0.0
31327,29,0.1738,0.2755,0.6349,0.2005,0.5484011173248291,0.26223209500312805,0.18936681747436523,1,2,1,1,1.0,0.6309297535714575
7515,39,0.159,0.4072,0.6809,0.2865,0.553636908531189,0.2551195025444031,0.19124361872673035,56,14,0,0,0.0,0.0
37111,248,0.0353,0.2628,0.9874,0.7861,0.6835878491401672,0.21576464176177979,0.10064749419689178,3,21,1,0,0.5,0.0
14533,40,0.2002,0.3127,0.6809,0.2865,0.5339080095291138,0.2841910123825073,0.1819009929895401,28,76,0,0,0.0,0.0
30761,72,0.1562,0.4694,0.7624,0.4477,0.5608122944831848,0.2641003727912903,0.17508739233016968,10,17,1,0,0.2890648263178879,0.0
17116,64,0.1327,0.3071,0.7842,0.4895,0.5911654829978943,0.25837936997413635,0.15045514702796936,58,34,0,0,0.0,0.0
24482,33,0.3141,0.3336,0.6649,0.2557,0.452179878950119,0.3565495014190674,0.19127057492733002,77,31,0,0,0.0,0.0
11187,23,0.2777,0.6238,0.5912,0.1293,0.4425908327102661,0.30210018157958984,0.25530901551246643,24,5,0,1,0.0,0.38685280723454163
41056,261,0.0643,0.1491,1.0,0.8111,0.6718899011611938,0.23588573932647705,0.09222428500652313,55,44,0,0,0.0,0.0
10927,320,0.0244,0.2122,1.0,0.8657,0.6889576315879822,0.2173573523759842,0.09368506819009781,25,13,0,0,0.0,0.0
20687,150,0.046,0.3469,0.9345,0.7268,0.6640493869781494,0.21906740963459015,0.11688324809074402,23,3,0,1,0.0,0.5
39997,162,0.1012,0.2219,0.9534,0.7494,0.638239860534668,0.25502899289131165,0.10673116892576218,85,92,0,0,0.0,0.0
38000,28,0.1003,0.2912,0.6215,0.1771,0.5919601321220398,0.21813024580478668,0.18990963697433472,20,5,0,1,0.0,0.38685280723454163
1580,74,0.0927,0.2438,0.8116,0.5399,0.6249893307685852,0.239460289478302,0.135550394654274,29,24,0,0,0.0,0.0
20773,100,0.0662,0.292,0.8626,0.6258,0.6449112296104431,0.22763779759407043,0.12745097279548645,3,14,1,0,0.5,0.0
37838,199,0.1021,0.1847,0.9943,0.793,0.6454827189445496,0.25704506039619446,0.09747221320867538,54,15,0,0,0.0,0.0
24945,38,0.0974,0.3577,0.6908,0.306,0.5987262725830078,0.22323109209537506,0.1780427247285843,43,18,0,0,0.0,0.0
26344,36,0.0852,0.4035,0.6809,0.2865,0.600878894329071,0.21385888755321503,0.1852622628211975,52,13,0,0,0.0,0.0
13191,80,0.0604,0.3154,0.8263,0.5657,0.6424435973167419,0.2206553816795349,0.13690099120140076,51,30,0,0,0.0,0.0
4982,301,0.0264,0.1864,1.0,0.8581,0.6897212266921997,0.21812985837459564,0.09214895963668823,41,10,0,1,0.0,0.2890648263178879
38970,28,0.0652,0.5052,0.6283,0.1889,0.5940980315208435,0.193928062915802,0.21197393536567688,8,10,1,1,0.31546487678572877,0.2890648263178879
16204,18,0.1782,0.4652,0.5552,0.0821,0.5130733251571655,0.24733945727348328,0.23958727717399597,38,58,0,0,0.0,0.0
6700,34,0.1653,0.3508,0.6649,0.2557,0.5520352721214294,0.25857993960380554,0.1893848031759262,31,13,0,0,0.0,0.0
20082,20,0.2631,0.522,0.5741,0.1054,0.45774582028388977,0.2966838479042053,0.24557025730609894,10,2,1,1,0.2890648263178879,0.6309297535714575
7933,89,0.0931,0.2177,0.8464,0.5997,0.6303569674491882,0.2438075691461563,0.12583547830581665,16,63,0,0,0.0,0.0
37246,27,0.2501,0.3075,0.6283,0.1889,0.49371397495269775,0.3078305125236511,0.1984556019306183,50,3,0,1,0.0,0.5
2572,45,0.0707,0.3289,0.7136,0.3512,0.6208981275558472,0.2127249389886856,0.1663769632577896,37,3,0,1,0.0,0.5
23068,72,0.1324,0.189,0.809,0.5353,0.6019347906112671,0.2648257613182068,0.1332394927740097,41,38,0,0,0.0,0.0
35069,42,0.1832,0.3612,0.7092,0.3425,0.544906735420227,0.27630287408828735,0.17879031598567963,98,86,0,0,0.0,0.0
28448,28,0.0936,0.5697,0.6349,0.2005,0.5718995928764343,0.20653842389583588,0.221561998128891,30,7,0,1,0.0,0.3333333333333333
24606,198,0.0369,0.3112,0.9933,0.792,0.6808150410652161,0.21584133803844452,0.10334362834692001,3,11,1,0,0.5,0.0
4506,28,0.1723,0.3928,0.6349,0.2005,0.5393454432487488,0.25655147433280945,0.20410309731960297,21,22,0,0,0.0,0.0
33347,30,0.1841,0.6022,0.6475,0.2231,0.5147542357444763,0.2560678720474243,0.22917790710926056,60,68,0,0,0.0,0.0
22649,194,0.0857,0.1565,0.9923,0.7911,0.6575701832771301,0.24736487865447998,0.09506495296955109,85,14,0,0,0.0,0.0
776,83,0.1174,0.3529,0.8309,0.5738,0.6034989953041077,0.253343790769577,0.1431572139263153,61,55,0,0,0.0,0.0
27905,81,0.0918,0.3286,0.8286,0.5698,0.6217324733734131,0.2384960800409317,0.1397714912891388,6,13,1,0,0.3562071871080222,0.0
32395,19,0.255,0.3485,0.5649,0.0936,0.47636842727661133,0.3002076745033264,0.2234238237142563,70,95,0,0,0.0,0.0
6934,47,0.1463,0.3699,0.7178,0.3596,0.5698171854019165,0.2547871470451355,0.1753956824541092,53,6,0,1,0.0,0.3562071871080222
28803,85,0.1058,0.1789,0.8215,0.5574,0.6217190623283386,0.250027596950531,0.1282532960176468,44,52,0,0,0.0,0.0
24037,238,0.0392,0.2845,1.0,0.8209,0.6799205541610718,0.21991895139217377,0.10016060620546341,41,22,0,0,0.0,0.0
30445,218,0.1162,0.2027,1.0,0.8104,0.6346352696418762,0.2670760452747345,0.09828873723745346,9,76,1,0,0.3010299956639812,0.0
10161,33,0.0611,0.3998,0.6593,0.2451,0.6124056577682495,0.19882160425186157,0.18877273797988892,73,76,0,0,0.0,0.0
28952,85,0.165,0.1903,0.7656,0.4541,0.5754169821739197,0.2798119783401489,0.14477111399173737,9,10,1,1,0.3010299956639812,0.2890648263178879
11747,45,0.1515,0.47,0.7178,0.3596,0.5582113862037659,0.25418204069137573,0.18760649859905243,58,12,0,0,0.0,0.0
34376,18,0.2847,0.6233,0.4976,0.0314,0.41657647490501404,0.2961372435092926,0.28728625178337097,31,53,0,0,0.0,0.0
18006,22,0.1991,0.6612,0.5912,0.1293,0.4885963499546051,0.2532936930656433,0.2581099569797516,10,9,1,1,0.2890648263178879,0.3010299956639812
35377,48,0.049,0.2681,0.726,0.376,0.640720784664154,0.20447318255901337,0.1548060178756714,25,25,0,0,0.0,0.0
31988,509,0.019,0.1688,1.0,0.9131,0.6902300119400024,0.21984609961509705,0.08992389589548111,54,38,0,0,0.0,0.0
30750,25,0.1186,0.4618,0.5993,0.1413,0.5602948069572449,0.21930117905139923,0.22040396928787231,29,4,0,1,0.0,0.43067655807339306
28957,141,0.0491,0.1982,0.9318,0.7234,0.6705545783042908,0.22365351021289825,0.10579191148281097,75,51,0,0,0.0,0.0
17912,400,0.0532,0.2604,1.0,0.8707,0.6677526235580444,0.23370994627475739,0.09853745996952057,8,10,1,1,0.31546487678572877,0.2890648263178879
21446,133,0.0862,0.2163,0.9207,0.7093,0.6440865993499756,0.24471545219421387,0.11119797825813293,15,26,0,0,0.0,0.0
16380,22,0.3202,0.5274,0.5912,0.1293,0.4235071539878845,0.33543676137924194,0.24105605483055115,6,12,1,0,0.3562071871080222,0.0
5758,370,0.0265,0.2081,1.0,0.884,0.6862068176269531,0.220494344830513,0.09329886734485626,14,15,0,0,0.0,0.0
18555,18,0.2426,0.6696,0.5342,0.0601,0.447395384311676,0.27118080854415894,0.28142380714416504,28,2,0,1,0.0,0.6309297535714575
29901,32,0.1293,0.3232,0.6593,0.2451,0.5769213438034058,0.23779737949371338,0.18528126180171967,38,25,0,0,0.0,0.0
16265,25,0.1636,0.5796,0.5993,0.1413,0.5206709504127502,0.23855532705783844,0.24077364802360535,41,35,0,0,0.0,0.0
30743,452,0.0544,0.1607,1.0,0.9015,0.6691102385520935,0.23955708742141724,0.09133259952068329,39,82,0,0,0.0,0.0
37470,151,0.105,0.2726,0.8963,0.6762,0.6250980496406555,0.2535678744316101,0.12133406102657318,27,19,0,0,0.0,0.0
40515,48,0.2282,0.2986,0.73,0.3839,0.520818293094635,0.31168225407600403,0.16749946773052216,38,34,0,0,0.0,0.0
22343,159,0.0937,0.2528,0.9119,0.6977,0.6358411908149719,0.24802803993225098,0.11613088101148605,7,14,1,0,0.3333333333333333,0.0
1765,54,0.1101,0.2855,0.7522,0.4278,0.6040882468223572,0.2411775141954422,0.15473425388336182,33,77,0,0,0.0,0.0
32595,115,0.1113,0.1859,0.8931,0.6715,0.6256045699119568,0.25936374068260193,0.11503167450428009,21,22,0,0,0.0,0.0
21607,262,0.0309,0.1991,1.0,0.8376,0.6881210803985596,0.21837587654590607,0.09350302815437317,48,3,0,1,0.0,0.5
12125,18,0.1655,0.7136,0.5106,0.0402,0.48272058367729187,0.22494837641716003,0.2923310697078705,56,56,0,0,0.0,0.0
32219,37,0.084,0.3811,0.6859,0.2963,0.6043481826782227,0.21459519863128662,0.18105655908584595,14,2,0,1,0.0,0.6309297535714575
14181,183,0.0421,0.2271,0.9371,0.73,0.674024224281311,0.21930842101573944,0.10666733980178833,78,70,0,0,0.0,0.0
23595,55,0.1844,0.355,0.759,0.4412,0.5499956011772156,0.2855375111103058,0.16446688771247864,55,15,0,0,0.0,0.0
17248,168,0.1132,0.2161,0.8355,0.5815,0.6159157156944275,0.2550228536128998,0.1290615051984787,65,21,0,0,0.0,0.0
22603,83,0.1214,0.2597,0.7048,0.3337,0.5932428240776062,0.24187637865543365,0.16488079726696014,53,86,0,0,0.0,0.0
18597,103,0.0694,0.2245,0.8443,0.5962,0.6450459361076355,0.22953246533870697,0.12542156875133514,64,78,0,0,0.0,0.0
18412,18,0.204,0.6436,0.5552,0.0821,0.47904545068740845,0.25275951623916626,0.2681950330734253,81,39,0,0,0.0,0.0
36591,22,0.4264,0.5698,0.5912,0.1293,0.35221999883651733,0.4045676290988922,0.24321235716342926,86,76,0,0,0.0,0.0
633,31,0.2256,0.4825,0.5741,0.1054,0.4854893982410431,0.2759612500667572,0.23854941129684448,59,35,0,0,0.0,0.0
34066,26,0.2969,0.6853,0.4686,0.0167,0.39521294832229614,0.29745346307754517,0.3073335886001587,18,15,0,0,0.0,0.0
12725,117,0.1126,0.3005,0.8963,0.6762,0.6182988882064819,0.25757089257240295,0.12413019686937332,11,24,0,0,0.0,0.0
5702,99,0.0708,0.2523,0.8684,0.6347,0.6452751755714417,0.231625035405159,0.12309986352920532,25,10,0,1,0.0,0.2890648263178879
16084,35,0.1128,0.3714,0.6757,0.2765,0.5856738090515137,0.22916585206985474,0.1851603090763092,99,89,0,0,0.0,0.0
40039,67,0.0728,0.414,0.772,0.4664,0.6203524470329285,0.21895600855350494,0.16069157421588898,19,2,0,1,0.0,0.6309297535714575
40175,62,0.0572,0.2935,0.7752,0.4724,0.6397891640663147,0.21403972804546356,0.14617106318473816,56,24,0,0,0.0,0.0
36555,20,0.1303,0.5007,0.5342,0.0601,0.5337687730789185,0.21838417649269104,0.24784702062606812,44,47,0,0,0.0,0.0
16009,175,0.0494,0.1878,0.9695,0.7674,0.6761810779571533,0.22491981089115143,0.09889907389879227,4,14,1,0,0.43067655807339306,0.0
31528,127,0.0634,0.3038,0.9074,0.6915,0.6518653035163879,0.22866569459438324,0.11946900933980942,37,57,0,0,0.0,0.0
32436,142,0.0828,0.2914,0.9074,0.6915,0.6401007771492004,0.2403145283460617,0.11958466470241547,88,63,0,0,0.0,0.0
29747,100,0.042,0.3078,0.8421,0.5926,0.6564136743545532,0.21213315427303314,0.13145309686660767,36,23,0,0,0.0,0.0
1054,24,0.3868,0.3509,0.5741,0.1054,0.39023831486701965,0.3899664282798767,0.21979528665542603,16,18,0,0,0.0,0.0
6153,20,0.0991,0.4942,0.5741,0.1054,0.5632742047309875,0.20563845336437225,0.23108729720115662,82,60,0,0,0.0,0.0
19555,42,0.1226,0.3638,0.7048,0.3337,0.5840957760810852,0.2391492873430252,0.1767549067735672,40,35,0,0,0.0,0.0
14767,266,0.0165,0.1826,1.0,0.8388,0.6977370977401733,0.2106958031654358,0.0915670394897461,25,33,0,0,0.0,0.0
26847,173,0.1095,0.2558,0.9684,0.7662,0.6329460740089417,0.25986912846565247,0.10718477517366409,67,10,0,1,0.0,0.2890648263178879
16233,91,0.0811,0.2986,0.8286,0.5698,0.6307225823402405,0.23305141925811768,0.13622598350048065,89,71,0,0,0.0,0.0
20339,21,0.1445,0.4762,0.5741,0.1054,0.5373913645744324,0.229977086186409,0.23263150453567505,30,29,0,0,0.0,0.0
38205,77,0.0748,0.3051,0.8191,0.5532,0.6331654191017151,0.22831235826015472,0.1385222226381302,19,9,0,1,0.0,0.3010299956639812
